# Time,data
2.891199999999999992e+00,9.031106404838081803e-01
2.891300000000000203e+00,6.944868480967004709e-01
2.891399999999999970e+00,6.885953920212749546e-01
2.891500000000000181e+00,5.248843110249437061e-01
2.891599999999999948e+00,2.753237799737832114e-01
2.891700000000000159e+00,4.599276436430349557e-01
2.891799999999999926e+00,1.095779196633641206e+00
2.891900000000000137e+00,6.091254206060329190e-01
2.891999999999999904e+00,4.638538976220186738e-01
2.892100000000000115e+00,1.253928516681784400e+00
2.892199999999999882e+00,7.885652269144671767e-01
2.892300000000000093e+00,6.921580341206760023e-01
2.892399999999999860e+00,6.873166677186541840e-01
2.892500000000000071e+00,1.279161376290608887e+00
2.892599999999999838e+00,9.631306912201060833e-01
2.892700000000000049e+00,9.364385000648454138e-01
2.892799999999999816e+00,1.238453359592297076e+00
2.892900000000000027e+00,4.148656803502823731e-01
2.892999999999999794e+00,9.094261436809549792e-01
2.893100000000000005e+00,9.596626993452517240e-01
2.893200000000000216e+00,7.977123434896034038e-01
2.893299999999999983e+00,6.063641264047092694e-01
2.893400000000000194e+00,4.567674455130150690e-01
2.893499999999999961e+00,7.793929531287395740e-01
2.893600000000000172e+00,1.028460310068187722e+00
2.893699999999999939e+00,8.104819215122474052e-01
2.893800000000000150e+00,3.907051918685273129e-01
2.893899999999999917e+00,6.534587880118185588e-01
2.894000000000000128e+00,9.908882783181637288e-01
2.894099999999999895e+00,1.234222002535497076e+00
2.894200000000000106e+00,1.189559556975925414e+00
2.894299999999999873e+00,1.321203062806783679e+00
2.894400000000000084e+00,1.366831724210061605e+00
2.894499999999999851e+00,1.211509868680407109e+00
2.894600000000000062e+00,4.553933660977856346e-01
2.894699999999999829e+00,7.636153334153237271e-01
2.894800000000000040e+00,8.658524623430263745e-01
2.894899999999999807e+00,7.959719330745274046e-01
2.895000000000000018e+00,9.064826348885342000e-01
2.895099999999999785e+00,1.337207535230757083e+00
2.895199999999999996e+00,8.855317739925576692e-01
2.895300000000000207e+00,6.844730352606902546e-01
2.895399999999999974e+00,7.334996065067498350e-01
2.895500000000000185e+00,1.444419350405747204e+00
2.895599999999999952e+00,7.761071595323085770e-01
2.895700000000000163e+00,7.326890749839601868e-01
2.895799999999999930e+00,9.815034229600947402e-01
2.895900000000000141e+00,7.411271172430695664e-01
2.895999999999999908e+00,8.182411151006823147e-01
2.896100000000000119e+00,7.540515539006279466e-01
2.896199999999999886e+00,1.291610181894901732e+00
2.896300000000000097e+00,7.876621109965367129e-01
2.896399999999999864e+00,1.125257750530272105e+00
2.896500000000000075e+00,1.206402763502331998e+00
2.896599999999999842e+00,9.367350349974792323e-01
2.896700000000000053e+00,1.245317825010544777e+00
2.896799999999999820e+00,8.259861449251579835e-01
2.896900000000000031e+00,1.362649054792846037e+00
2.896999999999999797e+00,1.345931916364971004e+00
2.897100000000000009e+00,1.408778749758680338e+00
2.897200000000000220e+00,1.339911623591342194e+00
2.897299999999999986e+00,8.398404778244854541e-01
2.897400000000000198e+00,1.196017115702453948e+00
2.897499999999999964e+00,7.207163621233289019e-01
2.897600000000000176e+00,7.574972925791989553e-01
2.897699999999999942e+00,1.079419071672400365e+00
2.897800000000000153e+00,9.431359903568049541e-01
2.897899999999999920e+00,1.285759484907090577e+00
2.898000000000000131e+00,1.017838990994587522e+00
2.898099999999999898e+00,9.998753362199442885e-01
2.898200000000000109e+00,8.951461366911667161e-01
2.898299999999999876e+00,7.135888167170143515e-01
2.898400000000000087e+00,9.333646632585343994e-01
2.898499999999999854e+00,9.919405882403247166e-01
2.898600000000000065e+00,9.729127418041625397e-01
2.898699999999999832e+00,1.366257044850431646e+00
2.898800000000000043e+00,1.635522685437833301e+00
2.898899999999999810e+00,1.500842444635530626e+00
2.899000000000000021e+00,7.668643272924769994e-01
2.899099999999999788e+00,1.556197651745105270e+00
2.899199999999999999e+00,1.086550980742695183e+00
2.899300000000000210e+00,1.681012137966299891e+00
2.899399999999999977e+00,1.265694468231178593e+00
2.899500000000000188e+00,1.138353970167776286e+00
2.899599999999999955e+00,1.036572423395178966e+00
2.899700000000000166e+00,1.601309582580747515e+00
2.899799999999999933e+00,1.456957127026910603e+00
2.899900000000000144e+00,1.054657278213741778e+00
2.899999999999999911e+00,1.231737916756127760e+00
2.900100000000000122e+00,1.736833563040999451e+00
2.900199999999999889e+00,1.577867317855527141e+00
2.900300000000000100e+00,1.352442914623813053e+00
2.900399999999999867e+00,8.566779027757102094e-01
2.900500000000000078e+00,1.745787613551883277e+00
2.900599999999999845e+00,1.598692845440426558e+00
2.900700000000000056e+00,9.973495709904167672e-01
2.900799999999999823e+00,1.789405275190163680e+00
2.900900000000000034e+00,8.215900381983722855e-01
2.900999999999999801e+00,1.451380825531663366e+00
2.901100000000000012e+00,1.372049904459034630e+00
2.901199999999999779e+00,1.497997996120047359e+00
2.901299999999999990e+00,1.821168437549304464e+00
2.901400000000000201e+00,1.270287669725897128e+00
2.901499999999999968e+00,1.439701239192331172e+00
2.901600000000000179e+00,1.262411458471718984e+00
2.901699999999999946e+00,1.460762330329150149e+00
2.901800000000000157e+00,9.129554933903659686e-01
2.901899999999999924e+00,1.237564963420102693e+00
2.902000000000000135e+00,1.463539314887818188e+00
2.902099999999999902e+00,1.259933345671061744e+00
2.902200000000000113e+00,1.045831854619494461e+00
2.902299999999999880e+00,1.502084492192605536e+00
2.902400000000000091e+00,1.648188615161426673e+00
2.902499999999999858e+00,9.854435816610396248e-01
2.902600000000000069e+00,1.114816775999456278e+00
2.902699999999999836e+00,9.991191647044457280e-01
2.902800000000000047e+00,1.229912535338934632e+00
2.902899999999999814e+00,1.369498464909209678e+00
2.903000000000000025e+00,1.292125603272512580e+00
2.903099999999999792e+00,1.177157584819672476e+00
2.903200000000000003e+00,1.689442889048274443e+00
2.903300000000000214e+00,1.961237816749263230e+00
2.903399999999999981e+00,1.458681901799246283e+00
2.903500000000000192e+00,1.968800403581454583e+00
2.903599999999999959e+00,1.085370147693702325e+00
2.903700000000000170e+00,1.583239809568036449e+00
2.903799999999999937e+00,1.350283992199716954e+00
2.903900000000000148e+00,1.562582868112866841e+00
2.903999999999999915e+00,1.155703076191565870e+00
2.904100000000000126e+00,1.653283215325291877e+00
2.904199999999999893e+00,1.666364728508315851e+00
2.904300000000000104e+00,1.227035634679082055e+00
2.904399999999999871e+00,1.644460680999722868e+00
2.904500000000000082e+00,1.675379270480178207e+00
2.904599999999999849e+00,1.757732470715565043e+00
2.904700000000000060e+00,1.562854044741919690e+00
2.904799999999999827e+00,1.431493253700588664e+00
2.904900000000000038e+00,1.426389726497989896e+00
2.904999999999999805e+00,1.849724129781002313e+00
2.905100000000000016e+00,1.808229321801066325e+00
2.905199999999999783e+00,1.405414101227807189e+00
2.905299999999999994e+00,1.544078882418837395e+00
2.905400000000000205e+00,1.278945645301933887e+00
2.905499999999999972e+00,1.300666558674888895e+00
2.905600000000000183e+00,1.685405151524650647e+00
2.905699999999999950e+00,1.859133804267534718e+00
2.905800000000000161e+00,1.372785999912782717e+00
2.905899999999999928e+00,2.047191032192233084e+00
2.906000000000000139e+00,1.781013573737354028e+00
2.906099999999999905e+00,1.669980726268509574e+00
2.906200000000000117e+00,1.704101699589920527e+00
2.906299999999999883e+00,1.902930391343134131e+00
2.906400000000000095e+00,1.696040174299034309e+00
2.906499999999999861e+00,2.030973727096150760e+00
2.906600000000000072e+00,1.293218991464604839e+00
2.906699999999999839e+00,1.843801514537318553e+00
2.906800000000000050e+00,1.244079300174517400e+00
2.906899999999999817e+00,2.023122239827354285e+00
2.907000000000000028e+00,1.377149768507794025e+00
2.907099999999999795e+00,1.934352634666611337e+00
2.907200000000000006e+00,1.987361863684974361e+00
2.907300000000000217e+00,1.432271869845128887e+00
2.907399999999999984e+00,2.088027231776587112e+00
2.907500000000000195e+00,1.547006421493716033e+00
2.907599999999999962e+00,2.143364474231177041e+00
2.907700000000000173e+00,1.807300049731741076e+00
2.907799999999999940e+00,1.470808756924874672e+00
2.907900000000000151e+00,1.470392373757243076e+00
2.907999999999999918e+00,1.432610972438481012e+00
2.908100000000000129e+00,2.150653277278927966e+00
2.908199999999999896e+00,1.594948344608237312e+00
2.908300000000000107e+00,2.214254176629804061e+00
2.908399999999999874e+00,1.451002461176799319e+00
2.908500000000000085e+00,1.353524966299029852e+00
2.908599999999999852e+00,2.103247421460295197e+00
2.908700000000000063e+00,1.760034793860184799e+00
2.908799999999999830e+00,1.972263684600980005e+00
2.908900000000000041e+00,1.977660044506221571e+00
2.908999999999999808e+00,2.119881794104864436e+00
2.909100000000000019e+00,2.267520256325876282e+00
2.909199999999999786e+00,1.423425127834356818e+00
2.909299999999999997e+00,1.832130898704917410e+00
2.909400000000000208e+00,2.023475962580094656e+00
2.909499999999999975e+00,1.849840280834758488e+00
2.909600000000000186e+00,1.994197509096904852e+00
2.909699999999999953e+00,2.153928119175492206e+00
2.909800000000000164e+00,1.929841896924268774e+00
2.909899999999999931e+00,1.756353728631079525e+00
2.910000000000000142e+00,1.518294406058082746e+00
2.910099999999999909e+00,1.758758688769419987e+00
2.910200000000000120e+00,1.542074740241531128e+00
2.910299999999999887e+00,2.073344373299502941e+00
2.910400000000000098e+00,1.809316983983160210e+00
2.910499999999999865e+00,1.803879075459664749e+00
2.910600000000000076e+00,1.634413346171312842e+00
2.910699999999999843e+00,2.209600727783119556e+00
2.910800000000000054e+00,2.126904856548655687e+00
2.910899999999999821e+00,2.319061475686280183e+00
2.911000000000000032e+00,1.655209853199946402e+00
2.911099999999999799e+00,1.735827424327236912e+00
2.911200000000000010e+00,1.558594924428819750e+00
2.911300000000000221e+00,2.015741926067927015e+00
2.911399999999999988e+00,1.662323920635018659e+00
2.911500000000000199e+00,2.084742956860987206e+00
2.911599999999999966e+00,2.175715222926723147e+00
2.911700000000000177e+00,2.207562247715150416e+00
2.911799999999999944e+00,2.228379623248856412e+00
2.911900000000000155e+00,1.489826508330877930e+00
2.911999999999999922e+00,1.740296706226957646e+00
2.912100000000000133e+00,2.102778605724855421e+00
2.912199999999999900e+00,1.554459226509528058e+00
2.912300000000000111e+00,1.952033169873750529e+00
2.912399999999999878e+00,2.034707291858144806e+00
2.912500000000000089e+00,1.808280256621161097e+00
2.912599999999999856e+00,1.566535409427681547e+00
2.912700000000000067e+00,2.502762163410816587e+00
2.912799999999999834e+00,1.935723625096289924e+00
2.912900000000000045e+00,1.839524821956825651e+00
2.912999999999999812e+00,1.579779705300887738e+00
2.913100000000000023e+00,2.016589592245555007e+00
2.913199999999999790e+00,1.723757137874379008e+00
2.913300000000000001e+00,1.718498039534666733e+00
2.913400000000000212e+00,1.778157933365316801e+00
2.913499999999999979e+00,2.184417008880943811e+00
2.913600000000000190e+00,2.145273403923169564e+00
2.913699999999999957e+00,1.949064209822196858e+00
2.913800000000000168e+00,1.584373375823241670e+00
2.913899999999999935e+00,2.007161411282709640e+00
2.914000000000000146e+00,2.200374009009141929e+00
2.914099999999999913e+00,1.899386697948625358e+00
2.914200000000000124e+00,2.516373225873042685e+00
2.914299999999999891e+00,2.406746965730051979e+00
2.914400000000000102e+00,1.702764297197234544e+00
2.914499999999999869e+00,1.644271491339658553e+00
2.914600000000000080e+00,1.842167431939341071e+00
2.914699999999999847e+00,2.242796409162759019e+00
2.914800000000000058e+00,2.131980686822137372e+00
2.914899999999999824e+00,1.934144454676342662e+00
2.915000000000000036e+00,2.485878726146597995e+00
2.915099999999999802e+00,1.756841508680487163e+00
2.915200000000000014e+00,2.320207912023926067e+00
2.915299999999999780e+00,2.086827654315283720e+00
2.915399999999999991e+00,1.850861125450149469e+00
2.915500000000000203e+00,1.721336084492208540e+00
2.915599999999999969e+00,2.508548856950518768e+00
2.915700000000000180e+00,2.640799942220969143e+00
2.915799999999999947e+00,2.481277739794651715e+00
2.915900000000000158e+00,2.263274707991016932e+00
2.915999999999999925e+00,2.075723470569275086e+00
2.916100000000000136e+00,2.310313710091492556e+00
2.916199999999999903e+00,2.233051463320634866e+00
2.916300000000000114e+00,1.779297494678564462e+00
2.916399999999999881e+00,2.321510381585071059e+00
2.916500000000000092e+00,2.294877600065891698e+00
2.916599999999999859e+00,2.325998700491711979e+00
2.916700000000000070e+00,2.668191646044006937e+00
2.916799999999999837e+00,2.073718570133137984e+00
2.916900000000000048e+00,2.035081249057692609e+00
2.916999999999999815e+00,2.381543238785916561e+00
2.917100000000000026e+00,2.471076180312693271e+00
2.917199999999999793e+00,2.311644905514557813e+00
2.917300000000000004e+00,2.683777866284293268e+00
2.917400000000000215e+00,2.323943893331039234e+00
2.917499999999999982e+00,1.962619238935072508e+00
2.917600000000000193e+00,1.726658820144729045e+00
2.917699999999999960e+00,1.734337092134919933e+00
2.917800000000000171e+00,2.413523185101864588e+00
2.917899999999999938e+00,2.356182441523776649e+00
2.918000000000000149e+00,2.341829619724700606e+00
2.918099999999999916e+00,1.939836803007363386e+00
2.918200000000000127e+00,2.590259699922893954e+00
2.918299999999999894e+00,2.637269743740650263e+00
2.918400000000000105e+00,2.635954644483170295e+00
2.918499999999999872e+00,2.451719168147137751e+00
2.918600000000000083e+00,2.253704178552810244e+00
2.918699999999999850e+00,2.706928203809105593e+00
2.918800000000000061e+00,2.423308267995170517e+00
2.918899999999999828e+00,2.579182431242521112e+00
2.919000000000000039e+00,2.289990370438045098e+00
2.919099999999999806e+00,2.121620774359221251e+00
2.919200000000000017e+00,1.946607640205457512e+00
2.919299999999999784e+00,2.460244937085255046e+00
2.919399999999999995e+00,2.683267816641002668e+00
2.919500000000000206e+00,2.132255342045461521e+00
2.919599999999999973e+00,2.635499061614384075e+00
2.919700000000000184e+00,2.676748796062469182e+00
2.919799999999999951e+00,2.203900938212411287e+00
2.919900000000000162e+00,1.882199558298278230e+00
2.919999999999999929e+00,2.372000198351436495e+00
2.920100000000000140e+00,2.540315181555064417e+00
2.920199999999999907e+00,2.431797923757862190e+00
2.920300000000000118e+00,2.432583531645561514e+00
2.920399999999999885e+00,2.698285391234020558e+00
2.920500000000000096e+00,2.473388720364578575e+00
2.920599999999999863e+00,2.696029081528659610e+00
2.920700000000000074e+00,1.980538114580324249e+00
2.920799999999999841e+00,2.076825137970799595e+00
2.920900000000000052e+00,2.758320691094322541e+00
2.920999999999999819e+00,2.674636361051807576e+00
2.921100000000000030e+00,1.943242131357475033e+00
2.921199999999999797e+00,2.624574436766376806e+00
2.921300000000000008e+00,2.674185285488597685e+00
2.921400000000000219e+00,2.000018802470904689e+00
2.921499999999999986e+00,2.739623041908045842e+00
2.921600000000000197e+00,2.208180622390547576e+00
2.921699999999999964e+00,2.474305319058859531e+00
2.921800000000000175e+00,2.725481285595225067e+00
2.921899999999999942e+00,2.159999971676006325e+00
2.922000000000000153e+00,2.228127952951053814e+00
2.922099999999999920e+00,2.336136948934848689e+00
2.922200000000000131e+00,2.492219033704327291e+00
2.922299999999999898e+00,2.431068694522084961e+00
2.922400000000000109e+00,1.841432284687213761e+00
2.922499999999999876e+00,2.060694796633900872e+00
2.922600000000000087e+00,2.389218902387195698e+00
2.922699999999999854e+00,2.042134761864355053e+00
2.922800000000000065e+00,2.589469662704525277e+00
2.922899999999999832e+00,2.617930744064517423e+00
2.923000000000000043e+00,2.356273593656287524e+00
2.923099999999999810e+00,2.505842124151337558e+00
2.923200000000000021e+00,2.192289566982601912e+00
2.923299999999999788e+00,2.350448884922391013e+00
2.923399999999999999e+00,2.371846879074674952e+00
2.923500000000000210e+00,2.353594697604568520e+00
2.923599999999999977e+00,2.298544692696359970e+00
2.923700000000000188e+00,1.996125398184587230e+00
2.923799999999999955e+00,2.765600585725885630e+00
2.923900000000000166e+00,2.240912513328681133e+00
2.923999999999999932e+00,2.750546726301763112e+00
2.924100000000000144e+00,1.965359551735398558e+00
2.924199999999999910e+00,2.836039648222520526e+00
2.924300000000000122e+00,1.966308243161240643e+00
2.924399999999999888e+00,2.504221501810059536e+00
2.924500000000000099e+00,2.677419179356644197e+00
2.924599999999999866e+00,2.699903182175204641e+00
2.924700000000000077e+00,2.647901869483038517e+00
2.924799999999999844e+00,2.056689318479074657e+00
2.924900000000000055e+00,2.307029431690364785e+00
2.924999999999999822e+00,2.146479076862230606e+00
2.925100000000000033e+00,2.713458679751947322e+00
2.925199999999999800e+00,2.075451918863660872e+00
2.925300000000000011e+00,2.872074542779550654e+00
2.925399999999999778e+00,2.355555693059683264e+00
2.925499999999999989e+00,2.029809245274050600e+00
2.925600000000000200e+00,2.210435322925491164e+00
2.925699999999999967e+00,2.625116505218283880e+00
2.925800000000000178e+00,2.782043014657632263e+00
2.925899999999999945e+00,2.787796550690610609e+00
2.926000000000000156e+00,2.021587173362733303e+00
2.926099999999999923e+00,2.118408430162826761e+00
2.926200000000000134e+00,2.092697026381176162e+00
2.926299999999999901e+00,2.259823561915617063e+00
2.926400000000000112e+00,2.660275070724583912e+00
2.926499999999999879e+00,2.601241677122127616e+00
2.926600000000000090e+00,2.514886668433850225e+00
2.926699999999999857e+00,2.387423409015544618e+00
2.926800000000000068e+00,2.239003289567963684e+00
2.926899999999999835e+00,2.077749972334807183e+00
2.927000000000000046e+00,2.260300028329479183e+00
2.927099999999999813e+00,2.353758538387115351e+00
2.927200000000000024e+00,1.981314528625593319e+00
2.927299999999999791e+00,2.054102632221713076e+00
2.927400000000000002e+00,2.094630224839495902e+00
2.927500000000000213e+00,2.448043558295428745e+00
2.927599999999999980e+00,2.147223070572052084e+00
2.927700000000000191e+00,2.745632666658088361e+00
2.927799999999999958e+00,2.813141734711243291e+00
2.927900000000000169e+00,2.392240799519985917e+00
2.927999999999999936e+00,2.646778900549743963e+00
2.928100000000000147e+00,1.951185004613672724e+00
2.928199999999999914e+00,2.715406963130686968e+00
2.928300000000000125e+00,1.915594733424916374e+00
2.928399999999999892e+00,2.147894259184588872e+00
2.928500000000000103e+00,2.620941267877584302e+00
2.928599999999999870e+00,2.155629499557004447e+00
2.928700000000000081e+00,2.360988341463520435e+00
2.928799999999999848e+00,2.525195738875030571e+00
2.928900000000000059e+00,2.175151673034759536e+00
2.928999999999999826e+00,1.876710711479317784e+00
2.929100000000000037e+00,2.713752164121801869e+00
2.929199999999999804e+00,2.055177799471038291e+00
2.929300000000000015e+00,2.014602656701689476e+00
2.929399999999999782e+00,2.811856445567391560e+00
2.929499999999999993e+00,1.951458778414332684e+00
2.929600000000000204e+00,1.931594188195660866e+00
2.929699999999999971e+00,1.931051957624753346e+00
2.929800000000000182e+00,2.251097205192966744e+00
2.929899999999999949e+00,2.359626007263951664e+00
2.930000000000000160e+00,2.464189602343153318e+00
2.930099999999999927e+00,2.267818984108397551e+00
2.930200000000000138e+00,2.714102256943641489e+00
2.930299999999999905e+00,2.278588797387557374e+00
2.930400000000000116e+00,2.406307622193827545e+00
2.930499999999999883e+00,2.654546810461769102e+00
2.930600000000000094e+00,2.677198300866028280e+00
2.930699999999999861e+00,2.336599032314004454e+00
2.930800000000000072e+00,1.932952631191991788e+00
2.930899999999999839e+00,1.981812790759220011e+00
2.931000000000000050e+00,2.499965743126516315e+00
2.931099999999999817e+00,2.632319117700737010e+00
2.931200000000000028e+00,2.180600842630734171e+00
2.931299999999999795e+00,2.331711155994187212e+00
2.931400000000000006e+00,2.520388391464449818e+00
2.931500000000000217e+00,1.942185277400331422e+00
2.931599999999999984e+00,2.123475902569110119e+00
2.931700000000000195e+00,2.738253278233144350e+00
2.931799999999999962e+00,2.163312591543170349e+00
2.931900000000000173e+00,1.988600937697169169e+00
2.931999999999999940e+00,1.863270375212885188e+00
2.932100000000000151e+00,2.276546725794745374e+00
2.932199999999999918e+00,1.981858277164951776e+00
2.932300000000000129e+00,1.862306441808758040e+00
2.932399999999999896e+00,2.529710148407968262e+00
2.932500000000000107e+00,1.948363752702977125e+00
2.932599999999999874e+00,2.175022291186808232e+00
2.932700000000000085e+00,2.228388823192009038e+00
2.932799999999999851e+00,2.756811376773924405e+00
2.932900000000000063e+00,2.762368116410190755e+00
2.932999999999999829e+00,2.282413411402907322e+00
2.933100000000000041e+00,2.748091118346244421e+00
2.933199999999999807e+00,2.680753142371847364e+00
2.933300000000000018e+00,2.170441447990056005e+00
2.933399999999999785e+00,2.547898734905277074e+00
2.933499999999999996e+00,1.954761927682210576e+00
2.933600000000000207e+00,2.385081559729596012e+00
2.933699999999999974e+00,2.181971774610899306e+00
2.933800000000000185e+00,2.119513433639602873e+00
2.933899999999999952e+00,2.357589780213930730e+00
2.934000000000000163e+00,2.232504023604422905e+00
2.934099999999999930e+00,2.290182440667837049e+00
2.934200000000000141e+00,2.012293937940036859e+00
2.934299999999999908e+00,2.045419658487589665e+00
2.934400000000000119e+00,1.986360962421735987e+00
2.934499999999999886e+00,2.246145788994539316e+00
2.934600000000000097e+00,2.521716083549789378e+00
2.934699999999999864e+00,2.541284480944722368e+00
2.934800000000000075e+00,2.520556945398949811e+00
2.934899999999999842e+00,2.244877779353979808e+00
2.935000000000000053e+00,2.033949664437903593e+00
2.935099999999999820e+00,2.215636543053790319e+00
2.935200000000000031e+00,2.148569296170540266e+00
2.935299999999999798e+00,1.913598150399215658e+00
2.935400000000000009e+00,1.752127549925148076e+00
2.935500000000000220e+00,2.607845952314491011e+00
2.935599999999999987e+00,1.803218284466107324e+00
2.935700000000000198e+00,2.080713595060532661e+00
2.935799999999999965e+00,2.210152198924713041e+00
2.935900000000000176e+00,2.639358198513741538e+00
2.935999999999999943e+00,2.673649229734870403e+00
2.936100000000000154e+00,1.967721629319151511e+00
2.936199999999999921e+00,1.939049312459198315e+00
2.936300000000000132e+00,1.902198221272876300e+00
2.936399999999999899e+00,1.963692563291042914e+00
2.936500000000000110e+00,2.090306298234374527e+00
2.936599999999999877e+00,2.395513085058672331e+00
2.936700000000000088e+00,2.169828518815444252e+00
2.936799999999999855e+00,1.929950635440686346e+00
2.936900000000000066e+00,2.121103679439144685e+00
2.936999999999999833e+00,2.396293353838248930e+00
2.937100000000000044e+00,2.245718279859472588e+00
2.937199999999999811e+00,2.121497536558801578e+00
2.937300000000000022e+00,1.976240260102428703e+00
2.937399999999999789e+00,2.019784742992062565e+00
2.937500000000000000e+00,1.714644379338384539e+00
2.937600000000000211e+00,2.606308922047813059e+00
2.937699999999999978e+00,1.977938944674685562e+00
2.937800000000000189e+00,2.374789996833869488e+00
2.937899999999999956e+00,2.622596327205357181e+00
2.938000000000000167e+00,2.039269407864069628e+00
2.938099999999999934e+00,2.562545568230465420e+00
2.938200000000000145e+00,2.104020101435132961e+00
2.938299999999999912e+00,2.555966870021139759e+00
2.938400000000000123e+00,2.428013544411739222e+00
2.938499999999999890e+00,2.507094490773162931e+00
2.938600000000000101e+00,2.321236647728955216e+00
2.938699999999999868e+00,1.903632614511762355e+00
2.938800000000000079e+00,1.990333928784349560e+00
2.938899999999999846e+00,1.958817635408918179e+00
2.939000000000000057e+00,2.102412587564568724e+00
2.939099999999999824e+00,1.955954860339131463e+00
2.939200000000000035e+00,2.353805636522216194e+00
2.939299999999999802e+00,2.561040528925561333e+00
2.939400000000000013e+00,1.614845260639348412e+00
2.939499999999999780e+00,2.262312657762383772e+00
2.939599999999999991e+00,2.375059438406946555e+00
2.939700000000000202e+00,1.957677263934388678e+00
2.939799999999999969e+00,1.839190012883139325e+00
2.939900000000000180e+00,1.973115434576486971e+00
2.939999999999999947e+00,2.020978412449293327e+00
2.940100000000000158e+00,1.787253712922012516e+00
2.940199999999999925e+00,2.213531076890742355e+00
2.940300000000000136e+00,1.651217301873622478e+00
2.940399999999999903e+00,2.131689566977016170e+00
2.940500000000000114e+00,1.651729991650733531e+00
2.940599999999999881e+00,1.541005224801933027e+00
2.940700000000000092e+00,1.796966899739159906e+00
2.940799999999999859e+00,1.803429680908023691e+00
2.940900000000000070e+00,1.676227360688647749e+00
2.940999999999999837e+00,1.671126609573933219e+00
2.941100000000000048e+00,2.248382262717658175e+00
2.941199999999999815e+00,1.541346120350468807e+00
2.941300000000000026e+00,2.462093019716187214e+00
2.941399999999999793e+00,2.368051912995273067e+00
2.941500000000000004e+00,2.275195046570314794e+00
2.941600000000000215e+00,1.608111362542454348e+00
2.941699999999999982e+00,2.303035303578927717e+00
2.941800000000000193e+00,1.519968009992507474e+00
2.941899999999999959e+00,2.147684080047223443e+00
2.942000000000000171e+00,1.650732521050286117e+00
2.942099999999999937e+00,1.796925302345057318e+00
2.942200000000000149e+00,1.582781980327325311e+00
2.942299999999999915e+00,2.100801520970474012e+00
2.942400000000000126e+00,2.181475387742293215e+00
2.942499999999999893e+00,1.577479889333756713e+00
2.942600000000000104e+00,1.994221339910024149e+00
2.942699999999999871e+00,1.450064676998425339e+00
2.942800000000000082e+00,1.777133237498821128e+00
2.942899999999999849e+00,1.493435941794266419e+00
2.943000000000000060e+00,1.566387541964783026e+00
2.943099999999999827e+00,2.066286986774228396e+00
2.943200000000000038e+00,1.981556599238608607e+00
2.943299999999999805e+00,2.196660576548863375e+00
2.943400000000000016e+00,1.871438080404181026e+00
2.943499999999999783e+00,1.787210930454581348e+00
2.943599999999999994e+00,1.908504520307798158e+00
2.943700000000000205e+00,2.066759553829442098e+00
2.943799999999999972e+00,2.085232587086987444e+00
2.943900000000000183e+00,1.570380168540646659e+00
2.943999999999999950e+00,1.763521210402582806e+00
2.944100000000000161e+00,1.495746981547043442e+00
2.944199999999999928e+00,1.708925019480115770e+00
2.944300000000000139e+00,2.205966231338985839e+00
2.944399999999999906e+00,2.154567313398095596e+00
2.944500000000000117e+00,1.561741824147724111e+00
2.944599999999999884e+00,2.053925303595043328e+00
2.944700000000000095e+00,1.854726758512777129e+00
2.944799999999999862e+00,2.258454682709569283e+00
2.944900000000000073e+00,1.652606904437792013e+00
2.944999999999999840e+00,1.930397196113742275e+00
2.945100000000000051e+00,2.030363556708635997e+00
2.945199999999999818e+00,2.048883498839677131e+00
2.945300000000000029e+00,1.674245716543858009e+00
2.945399999999999796e+00,1.534512943563734799e+00
2.945500000000000007e+00,1.569084129585253562e+00
2.945600000000000218e+00,1.486545853974396758e+00
2.945699999999999985e+00,1.447391298584001840e+00
2.945800000000000196e+00,1.281297560955790615e+00
2.945899999999999963e+00,1.528841567239259458e+00
2.946000000000000174e+00,1.583610155947335230e+00
2.946099999999999941e+00,1.327331344391890600e+00
2.946200000000000152e+00,1.363901550450461908e+00
2.946299999999999919e+00,1.652135193044605765e+00
2.946400000000000130e+00,2.205711440400168755e+00
2.946499999999999897e+00,1.904959990040043349e+00
2.946600000000000108e+00,1.869012190937354490e+00
2.946699999999999875e+00,1.736139527124229698e+00
2.946800000000000086e+00,1.920966157991570444e+00
2.946899999999999853e+00,1.815593242761906811e+00
2.947000000000000064e+00,2.168775227232382363e+00
2.947099999999999831e+00,1.924947074636127020e+00
2.947200000000000042e+00,1.582739563930840809e+00
2.947299999999999809e+00,1.200529270947190863e+00
2.947400000000000020e+00,2.120898547337664919e+00
2.947499999999999787e+00,1.724628857048528641e+00
2.947599999999999998e+00,1.976853557840458242e+00
2.947700000000000209e+00,1.845596070693053870e+00
2.947799999999999976e+00,1.582315926295571051e+00
2.947900000000000187e+00,1.143998136371661811e+00
2.947999999999999954e+00,2.034840100335092217e+00
2.948100000000000165e+00,2.066373339162275613e+00
2.948199999999999932e+00,1.234336245046378622e+00
2.948300000000000143e+00,1.200712356668560687e+00
2.948399999999999910e+00,1.302463083090600549e+00
2.948500000000000121e+00,1.850965445377872998e+00
2.948599999999999888e+00,1.502613968742063211e+00
2.948700000000000099e+00,1.390764610501529885e+00
2.948799999999999866e+00,1.150045870092335276e+00
2.948900000000000077e+00,1.169830614779279410e+00
2.948999999999999844e+00,1.484411197076596078e+00
2.949100000000000055e+00,1.322666429561121904e+00
2.949199999999999822e+00,1.893263447183326953e+00
2.949300000000000033e+00,1.337575830833923174e+00
2.949399999999999800e+00,1.257768134974185603e+00
